زادوهم,1
تتبيب,1
ظالمة,4
اخذه,1
مجموع,1
مشهود,1
نؤخره,1
لاجل,4
معدود,1
شقي,1
وسعيد,1
شقوا,1
زفير,2
وشهيق,1
دامت,2
فعال,2
سعدوا,1
عطاء,4
مجذوذ,1
يعبدون,9
لموفوهم,1
منقوص,1
فاختلف,4
ليوفينهم,1
فاستقم,1
تطغوا,3
تركنوا,1
فتمسكم,1
تنصرون,3
واقم,3
طرفي,1
وزلفا,1
الحسنات,1
يذهبن,2
للذاكرين,1
بقية,1
اترفوا,1
لجعل,1
مختلفين,1
ولذالك,1
خلقهم,4
نثبت,1
فؤادك,2
وجاءك,1
عاملون,3
وانتظروا,1
يرجع,5
فاعبده,2
يوسف,22
قرءانا,9
عربيا,8
ياابت,8
رايتهم,5
تقصص,1
رءياك,1
إخوتك,1
فيكيدوا,1
كيدا,6
للإنسان,6
يجتبيك,1
ويعلمك,1
تاويل,5
الاحاديث,3
ويتم,2
اتمها,1
ابويك,1
وإخوته,1
للسائلين,2
ليوسف,4
واخوه,1
ابينا,1
عصبة,3
ابانا,1
اطرحوه,1
ارضا,1
يخل,1
ابيكم,4
وتكونوا,2
صالحين,4
قائل,3
والقوه,1
غيابت,2
الجب,2
يلتقطه,1
السيارة,1
فاعلين,6
ياابانا,6
تامنا,1
لناصحون,1
ارسله,2
غدا,4
يرتع,1
ويلعب,1
لحافظون,3
ليحزنني,1
تذهبوا,1
واخاف,1
ياكله,2
الذئب,3
ذهبوا,1
واجمعوا,1
يجعلوه,1
لتنبئنهم,1
بامرهم,1
اباهم,1
عشاء,1
يبكون,2
ذهبنا,1
نستبق,1
وتركنا,7
متاعنا,2
فاكله,1
بمؤمن,1
قميصه,5
بدم,1
سولت,3
فصبر,2
جميل,2
المستعان,2
تصفون,4
وجاءت,3
سيارة,1
فارسلوا,1
واردهم,1
فادلىا,1
دلوه,1
يابشرىا,1
واسروه,1
بضاعة,1
وشروه,1
بثمن,1
بخس,1
دراهم,1
الزاهدين,1
مصر,3
لامراته,1
اكرمي,1
مثوىاه,1
نتخذه,2
مكنا,3
ولنعلمه,1
وعلما,5
وراودته,1
بيتها,1
وغلقت,1
الابواب,2
هيت,1
معاذ,2
مثواي,1
لنصرف,1
عبادنا,11
المخلصين,8
واستبقا,1
وقدت,1
دبر,3
والفيا,1
سيدها,1
لدا,2
يسجن,1
راودتني,1
وشهد,2
فصدقت,1
فكذبت,2
كيدكن,2
واستغفري,1
لذنبك,3
الخاطين,1
نسوة,1
تراود,1
فتىاها,1
شغفها,1
لنرىاها,1
سمعت,1
بمكرهن,1
إليهن,2
واعتدت,1
متكا,1
وءاتت,1
سكينا,1
راينه,1
اكبرنه,1
وقطعن,1
ايديهن,3
وقلن,2
حاش,2
فذالكن,1
لمتنني,1
راودته,2
فاستعصم,1
ءامره,1
ليسجنن,1
وليكونا,1
السجن,6
يدعونني,1
تصرف,1
كيدهن,2
اصب,1
واكن,2
فصرف,1
ليسجننه,1
ودخل,3
فتيان,1
ارىاني,2
اعصر,1
خمرا,2
راسي,1
خبزا,1
نبئنا,1
بتاويله,3
ياتيكما,2
ترزقانه,1
نباتكما,1
ذالكما,1
علمني,1
تركت,2
واتبعت,1
ءاباءي,1
ياصاحبي,2
ءارباب,1
متفرقون,1
الواحد,6
القهار,6
احدكما,1
فيسقي,1
فيصلب,1
فتاكل,1
تستفتيان,1
ناج,1
اذكرني,1
فانسىاه,1
فلبث,2
بضع,2
سنين,9
بقرات,2
سمان,2
ياكلهن,2
عجاف,2
وسبع,2
سنبلات,2
خضر,4
يابسات,2
افتوني,2
رءياي,2
للرءيا,1
تعبرون,1
اضغاث,2
احلام,2
بتاويل,2
الاحلام,1
بعالمين,1
نجا,1
وادكر,1
فارسلون,1
الصديق,1
افتنا,1
لعلي,7
ارجع,4
تزرعون,1
دابا,1
حصدتم,1
فذروه,1
سنبله,1
شداد,2
ياكلن,1
قدمتم,1
تحصنون,1
يغاث,1
وفيه,1
يعصرون,1
فسله,1
بال,3
النسوة,1
قطعن,1
بكيدهن,1
خطبكن,1
راودتن,1
قلن,1
علمنا,7
حصحص,1
اخنه,1
ابرئ,1
لامارة,1
استخلصه,1
كلمه,1
لدينا,5
مكين,4
اجعلني,2
يتبوا,1
برحمتنا,1
ولاجر,2
فدخلوا,1
فعرفهم,1
منكرون,5
جهزهم,2
بجهازهم,2
باخ,1
اوفي,1
المنزلين,2
تاتوني,1
كيل,3
تقربون,1
سنراود,1
اباه,1
لفاعلون,1
لفتيانه,1
اجعلوا,1
بضاعتهم,2
رحالهم,1
يعرفونها,1
انقلبوا,3
اهلهم,3
ابيهم,1
اخانا,2
نكتل,1
ءامنكم,1
امنتكم,1
حافظا,1
فتحوا,1
متاعهم,1
وجدوا,1
ردت,2
نبغي,1
بضاعتنا,1
ونمير,1
اهلنا,2
ونحفظ,1
ونزداد,1
بعير,2
يسير,8
تؤتون,1
موثقا,2
لتاتنني,1
يحاط,1
ءاتوه,1
موثقهم,1
باب,4
متفرقة,1
اغني,1
وعليه,2
المتوكلون,3
ابوهم,2
حاجة,3
قضىاها,1
علمناه,2
ءاوىا,2
اخاه,4
اخوك,1
السقاية,1
رحل,1
ايتها,1
العير,2
لسارقون,1
واقبلوا,1
تفقدون,1
نفقد,1
صواع,1
ولمن,5
حمل,5
زعيم,2
تالله,8
لنفسد,1
سارقين,1
جزاؤه,3
رحله,1
فبدا,1
باوعيتهم,1
وعاء,2
استخرجها,1
كدنا,1
لياخذ,1
وفوق,1
يسرق,1
سرق,2
فاسرها,1
يبدها,1
ابا,2
احدنا,1
ناخذ,1
لظالمون,1
استيسوا,1
خلصوا,1
نجيا,2
كبيرهم,2
اباكم,1
فرطتم,1
ابرح,2
ياذن,3
ابي,4
ارجعوا,3
ابنك,1
حافظين,3
وسل,2
والعير,1
اقبلنا,1
ياتيني,2
وتولىا,7
يااسفىا,1
وابيضت,1
عيناه,1
الحزن,2
كظيم,3
تفتؤا,1
تذكر,2
حرضا,1
الهالكين,1
اشكوا,1
بثي,1
وحزني,1
اذهبوا,2
فتحسسوا,1
تايسوا,1
روح,3
يايس,2
مسنا,2
واهلنا,1
ببضاعة,1
مزجىاة,1
فاوف,1
وتصدق,1
يجزي,3
المتصدقين,1
فعلتم,2
بيوسف,1
جاهلون,1
اءنك,2
يتق,4
ويصبر,1
ءاثرك,1
لخاطين,1
تثريب,1
بقميصي,1
فالقوه,2
واتوني,2
باهلكم,1
لاجد,1
تفندون,1
ضلالك,1
القديم,2
البشير,1
القىاه,1
فارتد,1
خاطين,2
ابويه,2
ءامنين,7
وخروا,1
جعلها,1
اخرجني,1
البدو,1
إخوتي,1
لطيف,4
ءاتيتني,1
وعلمتني,1
توفني,1
والحقني,2
بالصالحين,2
اجمعوا,1
حرصت,1
تسلهم,4
يمرون,1
مشركون,2
غاشية,1
بصيرة,2
اتبعني,1
وسبحان,2
نوحي,4
افلم,12
يسيروا,7
فينظروا,6
ولدار,2
استيس,1
فنجي,1
قصصهم,1
عبرة,1
الرعد,2
المر,1
رفع,2
عمد,3
ترونها,3
وسخر,11
يجري,4
توقنون,1
مد,2
رواسي,9
وانهارا,2
قطع,1
متجاورات,1
وزرع,1
ونخيل,1
صنوان,2
يسقىا,1
بماء,4
ونفضل,1
الاكل,1
تعجب,1
فعجب,1
اءذا,11
ترابا,9
اءنا,9
جديد,6
الاغلال,3
اعناقهم,4
ويستعجلونك,3
المثلات,1
لشديد,4
منذر,5
هاد,5
تغيض,1
تزداد,1
بمقدار,1
الكبير,8
المتعال,1
اسر,4
جهر,1
مستخف,1
وسارب,1
معقبات,1
خلفه,4
يحفظونه,1
يغير,1
مرد,4
وال,1
يريكم,3
وينشئ,1
السحاب,2
الثقال,1
ويسبح,1
بحمده,4
خيفته,1
فيصيب,2
يجادلون,5
المحال,1
يستجيبون,1
كباسط,1
كفيه,2
ليبلغ,1
فاه,1
ببالغه,1
يسجد,3
وظلالهم,1
افاتخذتم,1
يملكون,10
تستوي,2
جعلوا,3
خلقوا,5
كخلقه,1
فتشابه,1
فسالت,1
اودية,1
بقدرها,1
فاحتمل,1
السيل,1
زبدا,1
رابيا,1
يوقدون,1
حلية,3
زبد,1
والباطل,1
الزبد,1
فيذهب,1
جفاء,1
فيمكث,1
الامثال,10
لافتدوا,2
اعمىا,5
يتذكر,7
يوفون,2
الميثاق,1
ويخشون,1
ويخافون,3
ويدرءون,2
عقبى,4
يدخلونها,3
صلح,2
وازواجهم,4
صبرتم,2
فنعم,5
اللعنة,3
يبسط,9
ويقدر,9
اناب,3
بذكر,3
تطمئن,1
القلوب,6
طوبىا,1
ماب,6
قبلها,2
لتتلوا,1
بالرحمان,3
متاب,1
سيرت,2
قطعت,2
لهدى,2
تصيبهم,3
قارعة,1
فامليت,2
عقاب,4
سموهم,1
تنبونه,1
بظاهر,1
مكرهم,5
ولعذاب,5
اشق,2
واق,3
دائم,1
وظلها,1
وعقبى,1
ينكر,1
وذرية,1
يمحوا,1
وعلينا,1
ناتي,2
ننقصها,2
اطرافها,2
معقب,1
لحكمه,1
المكر,2
وسيعلم,2
مرسلا,1
كفىا,5
لتخرج,1
الحميد,10
يستحبون,1
بلسان,2
فيضل,1
وذكرهم,1
بايىام,1
صبار,4
شكور,8
انجىاكم,1
ويذبحون,1
لازيدنكم,1
لغني,2
نبؤا,4
فردوا,1
كفرنا,2
ارسلتم,4
تدعوننا,1
افي,2
ويؤخركم,2
تصدونا,1
فاتونا,1
بسلطان,8
مثلكم,7
يمن,2
ناتيكم,1
نتوكل,1
سبلنا,2
ولنصبرن,1
ءاذيتمونا,1
لرسلهم,1
لنخرجنكم,1
ارضنا,3
فاوحىا,3
لنهلكن,1
ولنسكننكم,1
وخاف,1
وعيد,3
واستفتحوا,1
وخاب,1
ورائه,2
ويسقىا,1
صديد,1
يتجرعه,1
يسيغه,1
وياتيه,1
بميت,1
كرماد,1
اشتدت,1
الريح,8
البعيد,3
بخلق,2
وبرزوا,2
الضعفاؤا,2
تبعا,2
مغنون,2
لهديناكم,1
اجزعنا,1
صبرنا,2
محيص,4
وعدكم,2
ووعدتكم,1
فاخلفتكم,1
دعوتكم,1
فاستجبتم,1
تلوموني,1
ولوموا,1
بمصرخكم,1
بمصرخي,1
كفرت,1
اشركتمون,1
تحيتهم,2
ضرب,8
كشجرة,2
اصلها,1
ثابت,1
وفرعها,1
ويضرب,2
خبيثة,2
اجتثت,1
قرار,4
يثبت,1
بالقول,5
الثابت,1
ويضل,1
ويفعل,1
بدلوا,2
واحلوا,1
البوار,1
يصلونها,4
القرار,3
مصيركم,1
لعبادي,2
يقيموا,1
وينفقوا,1
خلال,2
لتجري,2
دائبين,1
سالتموه,1
تحصوها,2
لظلوم,1
البلد,5
واجنبني,1
وبني,1
الاصنام,1
إنهن,1
اضللن,1
تبعني,1
عصاني,1
اسكنت,1
بواد,1
زرع,1
المحرم,1
ليقيموا,1
فاجعل,3
تهوي,2
وارزقهم,1
نخفي,1
نعلن,1
إسماعيل,3
وتقبل,1
ولوالدي,2
وللمؤمنين,4
غافلا,1
يؤخرهم,3
تشخص,1
مهطعين,3
مقنعي,1
رءوسهم,6
طرفهم,1
وافدتهم,1
هواء,1
نجب,1
دعوتك,1
ونتبع,1
زوال,1
وسكنتم,1
مساكن,1
وتبين,1
فعلنا,1
وضربنا,1
مكروا,3
لتزول,1
مخلف,1
تبدل,2
والسماوات,3
وترى,10
مقرنين,4
الاصفاد,2
سرابيلهم,1
قطران,1
وتغشىا,1
بلاغ,2
وليعلموا,1
وليذكر,1
وقرءان,3
ربما,1
ياكلوا,1
ويتمتعوا,1
ويلههم,1
الامل,1
ولها,2
معلوم,9
تسبق,2
اجلها,3
لمجنون,3
لوما,1
بالملائكة,1
ننزل,2
منظرين,2
شيع,1
نسلكه,1
بابا,2
فظلوا,1
يعرجون,1
لقالوا,3
سكرت,1
ابصارنا,1
مسحورون,1
بروجا,2
وزيناها,2
وحفظناها,1
شيطان,4
رجيم,4
استرق,1
شهاب,2
مددناها,2
وانبتنا,3
موزون,1
برازقين,1
خزائنه,1
ننزله,1
بقدر,5
لواقح,1
فاسقيناكموه,1
بخازنين,1
لنحن,5
نحي,3
ونميت,2
الوارثون,2
المستقدمين,1
المستخرين,1
صلصال,4
حمإ,3
مسنون,3
والجان,1
خلقناه,4
السموم,2
سويته,2
ونفخت,2
روحي,2
فقعوا,2
فسجد,2
اجمعون,3
ياإبليس,2
لاسجد,1
خلقته,1
فانظرني,2
الوقت,2
المعلوم,2
لازينن,1
ولاغوينهم,1
لموعدهم,1
سبعة,3
جزء,1
مقسوم,1
وعيون,8
ادخلوها,2
سرر,5
متقابلين,4
بمخرجين,1
نبئ,1
ونبئهم,2
ضيف,2
وجلون,1
توجل,1
نبشرك,2
بغلام,4
ابشرتموني,1
فبم,1
تبشرون,1
بشرناك,1
القانطين,1
يقنط,1
خطبكم,2
المرسلون,7
لمنجوهم,1
قدرنا,2
جئناك,3
يمترون,2
واتيناك,1
ادبارهم,3
وامضوا,1
وقضينا,2
مقطوع,1
مصبحين,5
تفضحون,1
ننهك,1
لعمرك,1
سكرتهم,1
مشرقين,2
فجعلنا,1
للمتوسمين,1
لبسبيل,1
الايكة,2
لظالمين,1
وإنهما,1
لبإمام,1
فكانوا,5
ينحتون,1
لاتية,2
فاصفح,2
الصفح,1
الجميل,1
الخلاق,2
ءاتيناك,2
سبعا,2
المثاني,1
تمدن,2
عينيك,2
متعنا,3
واخفض,3
جناحك,4
النذير,2
المقتسمين,1
عضين,1
فوربك,2
لنسلنهم,1
فاصدع,1
تؤمر,2
كفيناك,1
المستهزءين,1
ءاخر,10
انك,3
يضيق,1
فسبح,6
بحمد,10
واعبد,1
ياتيك,1
اليقين,6
النحل,2
اتىا,4
تستعجلوه,1
بالروح,1
انذروا,3
تعالىا,2
نطفة,11
خصيم,2
خلقها,1
دفء,1
جمال,1
تريحون,1
تسرحون,1
وتحمل,1
اثقالكم,1
بلد,2
بالغيه,1
بشق,1
والبغال,1
والحمير,1
لتركبوها,1
وزينة,2
ويخلق,1
قصد,1
جائر,1
ومنه,1
تسيمون,1
ينبت,1
الزرع,1
والنخيل,1
والاعناب,2
الوانه,4
طريا,2
وتستخرجوا,1
تلبسونها,2
مواخر,2
ولتبتغوا,4
والقىا,2
تميد,3
وسبلا,1
وعلامات,1
وبالنجم,1
تسرون,3
تعلنون,3
إلاهكم,7
منكرة,1
مستكبرون,2
المستكبرين,1
ليحملوا,1
اوزار,1
يضلونهم,1
فاتى,1
فخر,1
السقف,1
واتىاهم,1
يخزيهم,1
شركاءي,5
تشاقون,1
والسوء,1
تتوفىاهم,2
فالقوا,3
فادخلوا,3
فلبئس,1
المتكبرين,3
ولنعم,1
يشاءون,5
طيبين,1
فاصابهم,2
سيات,6
واجتنبوا,2
تحرص,1
يموت,5
قولنا,1
اردناه,1
لنبوئنهم,2
فسلوا,2
لتبين,2
يخسف,3
ياخذهم,2
تقلبهم,2
تخوف,1
يتفيؤا,1
ظلاله,1
اليمين,12
والشمائل,1
داخرون,2
ويفعلون,2
يؤمرون,2
فإياي,2
واصبا,1
مسكم,2
فإليه,1
تجرون,1
كشف,2
ليكفروا,3
فتمتعوا,2
ويجعلون,3
لتسلن,2
البنات,4
يشتهون,5
ظل,3
مسودا,2
يتوارىا,1
ايمسكه,1
هون,1
يدسه,1
التراب,1
المثل,2
الاعلىا,9
يؤاخذ,2
يكرهون,1
وتصف,1
مفرطون,1
فزين,1
نسقيكم,2
بطونه,1
فرث,1
ودم,1
لبنا,1
خالصا,1
سائغا,1
للشاربين,3
ثمرات,4
النخيل,1
سكرا,1
ورزقا,1
واوحىا,2
اتخذي,1
الشجر,2
كلي,1
فاسلكي,1
ذللا,1
بطونها,2
مختلف,4
شفاء,2
ارذل,2
العمر,4
لكي,2
فضلوا,3
برادي,1
افبنعمة,1
وحفدة,1
افبالباطل,2
وبنعمت,1
تضربوا,1
مملوكا,1
يقدر,4
رزقناه,1
وجهرا,1
وضرب,4
ابكم,1
مولىاه,2
يوجهه,1
كلمح,2
البصر,6
اخرجكم,1
والافدة,4
جو,1
يمسكهن,2
جلود,2
تستخفونها,1
ظعنكم,1
إقامتكم,1
اصوافها,1
واوبارها,1
واشعارها,1
اثاثا,2
ومتاعا,3
ظلالا,1
اكنانا,1
سرابيل,1
تقيكم,2
وسرابيل,1
باسكم,2
تسلمون,1
ينكرونها,1
نبعث,3
يؤذن,4
يستعتبون,3
شركاءهم,1
شركاؤنا,1
ندعوا,4
دونك,2
زدناهم,2
يفسدون,3
ونزلنا,3
تبيانا,1
للمسلمين,2
والإحسان,1
وإيتاي,1
وينهىا,1
الفحشاء,2
والمنكر,3
تنقضوا,1
توكيدها,1
جعلتم,1
كفيلا,1
تفعلون,6
كالتي,1
نقضت,1
غزلها,1
انكاثا,1
دخلا,2
اربىا,1
يبلوكم,1
وليبينن,1
ولتسلن,1
فتزل,1
ثبوتها,1
وتذوقوا,1
صددتم,1
ينفد,1
باق,1
ولنجزين,1
فلنحيينه,1
ولنجزينهم,3
قرات,2
سلطانه,1
يتولونه,1
مفتر,1
ليثبت,1
اعجمي,1
عربي,2
يفتري,1
الكاذبون,3
إيمانه,2
اكره,1
مطمئن,1
شرح,2
صدرا,1
فعليهم,1
وسمعهم,1
فتنوا,2
وصبروا,1
تاتي,3
نفسها,2
وتوفىا,1
ءامنة,1
مطمئنة,1
ياتيها,1
فكفرت,1
بانعم,1
فاذاقها,1
الجوع,1
والخوف,1
تصف,1
السنتكم,2
حلال,1
حرام,1
لتفتروا,1
قصصنا,2
قانتا,1
لانعمه,1
اجتبىاه,1
وهدىاه,1
بالحكمة,2
والموعظة,1
وجادلهم,1
بمن,10
عاقبتم,1
فعاقبوا,1
عوقبتم,1
للصابرين,1
صبرك,1
ضيق,2
محسنون,1
الإسراء,1
سبحان,13
بعبده,1
الاقصا,1
لنريه,1
البصير,4
وجعلناه,3
دوني,3
حملنا,4
شكورا,3
لتفسدن,1
ولتعلن,1
علوا,4
اولىاهما,1
فجاسوا,1
الديار,1
رددنا,1
الكرة,1
وامددناكم,1
باموال,2
وبنين,6
وجعلناكم,2
نفيرا,1
احسنتم,2
اساتم,1
وليدخلوا,1
دخلوه,1
وليتبروا,1
تتبيرا,2
يرحمكم,2
عدتم,1
حصيرا,1
للتي,1
اقوم,1
ويبشر,2
ويدع,1
بالشر,2
دعاءه,1
عجولا,1
ءايتين,1
فمحونا,1
مبصرة,3
لتبتغوا,4
ولتعلموا,1
تفصيلا,1
إنسان,1
الزمناه,1
طائره,1
عنقه,1
ونخرج,1
يلقىاه,1
منشورا,1
اقرا,3
كتابك,1
بنفسك,1
معذبين,1
نهلك,2
مترفيها,1
ففسقوا,1
فحق,4
فدمرناها,1
تدميرا,2
بربك,5
بذنوب,2
العاجلة,3
عجلنا,1
يصلىاها,2
مذموما,2
سعيها,1
سعيهم,2
مشكورا,2
نمد,1
وهاؤلاء,1
محظورا,1
وللاخرة,2
واكبر,1
تفضيلا,2
تجعل,5
فتقعد,2
مخذولا,1
وقضىا,1
يبلغن,1
كلاهما,1
تقل,1
اف,3
تنهرهما,1
الذل,3
ارحمهما,1
ربياني,1
نفوسكم,1
للاوابين,1
وءات,1
والمسكين,2
تبذر,1
تبذيرا,1
المبذرين,1
إخوان,1
لربه,2
كفورا,7
تعرضن,1
ترجوها,1
ميسورا,1
عنقك,1
تبسطها,1
البسط,1
ملوما,2
محسورا,1
بعباده,6
نرزقهم,1
الزنىا,1
مظلوما,1
لوليه,2
يسرف,1
منصورا,1
بالعهد,1
العهد,2
مسولا,4
كلتم,1
وزنوا,2
بالقسطاس,2
تقف,1
والبصر,1
والفؤاد,1
تمش,2
مرحا,2
تخرق,1
تبلغ,1
سيئه,1
مكروها,1
اوحىا,3
افاصفىاكم,1
بالبنين,2
لتقولون,1
صرفنا,4
ليذكروا,3
يزيدهم,2
نفورا,4
لابتغوا,1
تسبح,1
يسبح,6
تفقهون,1
تسبيحهم,1
حليما,3
بينك,2
حجابا,2
مستورا,1
ذكرت,1
ولوا,4
نجوىا,2
مسحورا,3
عظاما,4
ورفاتا,2
لمبعوثون,5
خلقا,7
جديدا,2
حديدا,1
يكبر,1
يعيدنا,1
فطركم,1
فسينغضون,1
فتستجيبون,1
وتظنون,2
لبثتم,8
ينزغ,1
تحويلا,3
ويرجون,1
محذورا,1
مهلكوها,1
معذبوها,1
مسطورا,2
منعنا,1
بالايات,2
تخويفا,1
احاط,4
الرءيا,3
اريناك,1
والشجرة,1
الملعونة,1
ونخوفهم,1
ءاسجد,1
طينا,1
ارءيتك,1
كرمت,1
اخرتن,1
لاحتنكن,1
اذهب,6
جزاؤكم,1
موفورا,1
واستفزز,1
بصوتك,1
واجلب,1
بخيلك,1
ورجلك,1
وشاركهم,1
والاولاد,2
وعدهم,2
يزجي,2
نجىاكم,1
اعرضتم,1
افامنتم,1
جانب,5
حاصبا,4
يعيدكم,2
تارة,2
فيرسل,1
قاصفا,1
فيغرقكم,1
تبيعا,1
كرمنا,1
وحملناهم,1
وفضلناهم,2
بإمامهم,1
كتابه,5
بيمينه,4
كتابهم,1
ليفتنونك,1
لتفتري,1
لاتخذوك,1
ثبتناك,1
كدت,2
لاذقناك,1
وضعف,1
الممات,1
ليستفزونك,1
ليخرجوك,1
يلبثون,1
خلافك,1
لسنتنا,1
لدلوك,1
غسق,1
مشهودا,1
فتهجد,1
نافلة,2
يبعثك,1
مقاما,2
محمودا,1
ادخلني,1
مدخل,1
واخرجني,1
وزهق,1
زهوقا,1
وننزل,1
يزيد,4
خسارا,3
انعمنا,3
ونا,2
بجانبه,2
يوسا,1
شاكلته,1
فربكم,1
الروح,5
لنذهبن,1
اجتمعت,1
بمثله,2
ظهيرا,4
فابىا,2
تفجر,1
ينبوعا,1
وعنب,1
فتفجر,1
خلالها,2
تفجيرا,2
زعمت,1
كسفا,5
قبيلا,1
ترقىا,1
لرقيك,1
نقرؤه,1
ملائكة,6
مطمئنين,1
لنزلنا,1
المهتد,2
ونحشرهم,1
عميا,1
وبكما,1
وصما,1
خبت,1
فابى,1
تملكون,2
لامسكتم,1
الإنفاق,1
قتورا,1
تسع,3
لاظنك,2
مثبورا,1
فاراد,2
يستفزهم,1
فاغرقناه,1
لفيفا,1
وبالحق,2
مبشرا,2
وقرءانا,1
فرقناه,1
لتقراه,1
مكث,1
ونزلناه,1
تنزيلا,4
يخرون,1
للاذقان,2
لمفعولا,1
ويخرون,1
خشوعا,1
ايا,1
تدعوا,4
تجهر,2
بصلاتك,1
تخافت,1
وابتغ,2
وكبره,1
تكبيرا,1
الكهف,5
عبده,6
لينذر,4
ماكثين,1
وينذر,1
لابائهم,2
كبرت,1
باخع,2
الحديث,6
لنبلوهم,1
لجاعلون,1
جرزا,1
حسبت,1
والرقيم,1
اوى,1
الفتية,1
وهيئ,1
فضربنا,1
عددا,3
بعثناهم,2
الحزبين,1
احصىا,1
لبثوا,4
نباهم,1
فتية,1
وزدناهم,1
وربطنا,1
شططا,2
اعتزلتموهم,1
فاوا,1
ينشر,1
ويهيئ,1
مرفقا,1
طلعت,1
تزاور,1
كهفهم,2
غربت,1
تقرضهم,1
الشمال,6
فجوة,1
مرشدا,1
وتحسبهم,1
ايقاظا,1
رقود,1
ونقلبهم,1
وذات,1
وكلبهم,1
باسط,1
ذراعيه,1
بالوصيد,1
اطلعت,1
لوليت,1
فرارا,3
ولملئت,1
رعبا,1
ليتساءلوا,1
لبثنا,2
بورقكم,1
فلينظر,4
طعاما,1
فلياتكم,1
برزق,1
وليتلطف,1
يشعرن,1
يرجموكم,1
يعيدوكم,1
تفلحوا,1
اعثرنا,1
ليعلموا,1
يتنازعون,2
ابنوا,2
بنيانا,2
غلبوا,1
لنتخذن,1
سيقولون,4
رابعهم,2
كلبهم,3
خمسة,2
سادسهم,2
رجما,1
وثامنهم,1
بعدتهم,1
تمار,1
مراء,1
ظاهرا,2
تستفت,1
تقولن,1
لشايء,1
فاعل,1
نسيت,3
يهدين,2
لاقرب,1
ولبثوا,1
ثلاث,6
وازدادوا,1
تسعا,1
حكمه,1
ملتحدا,2
تعد,1
عيناك,1
تريد,3
اغفلنا,1
ذكرنا,2
فرطا,1
فليؤمن,1
فليكفر,1
سرادقها,1
يستغيثوا,1
يغاثوا,1
كالمهل,3
يشوي,1
الوجوه,2
الشراب,1
مرتفقا,2
يحلون,4
اساور,4
ويلبسون,1
ثيابا,1
سندس,3
وإستبرق,3
متكين,7
الارائك,5
وحسنت,1
واضرب,3
لاحدهما,1
جنتين,2
وحففناهما,1
بنخل,1
زرعا,3
كلتا,1
الجنتين,2
ءاتت,1
تظلم,3
وفجرنا,3
خلالهما,1
نهرا,1
ثمر,1
يحاوره,2
واعز,1
نفرا,2
جنته,1
ظالم,2
اظن,3
تبيد,1
رددت,1
لاجدن,1
منقلبا,1
صاحبه,1
اكفرت,1
خلقك,2
سوىاك,1
لاكنا,1
بربي,4
جنتك,2
ترن,1
وولدا,2
يؤتين,1
فتصبح,2
زلقا,1
يصبح,1
ماؤها,1
غورا,2
تستطيع,4
طلبا,1
واحيط,1
بثمره,1
يقلب,2
انفق,2
ينصرونه,2
منتصرا,1
الولاية,1
وخير,3
عقبا,1
هشيما,1
تذروه,1
مقتدرا,1
والبنون,1
والباقيات,2
املا,1
نسير,1
بارزة,1
وحشرناهم,1
نغادر,1
وعرضوا,1
صفا,7
نجعل,9
موعدا,4
ووضع,3
مشفقين,3
ياويلتنا,1
يغادر,1
احصىاها,1
ووجدوا,1
حاضرا,1
ففسق,1
افتتخذونه,1
وذريته,1
بدلا,1
اشهدتهم,1
متخذ,1
المضلين,1
عضدا,1
نادوا,1
فدعوهم,2
موبقا,1
ورءا,1
فظنوا,1
مواقعوها,1
مصرفا,1
جدلا,2
ويستغفروا,1
ويجادل,1
ليدحضوا,2
ونسي,2
تدعهم,1
يهتدوا,2
يؤاخذهم,1
لعجل,1
موعد,1
موئلا,1
اهلكناهم,4
لمهلكهم,1
لفتىاه,2
ابلغ,2
مجمع,2
البحرين,4
امضي,1
حقبا,1
بلغا,1
نسيا,3
حوتهما,1
فاتخذ,1
سربا,1
جاوزا,1
غداءنا,1
لقينا,1
سفرنا,1
نصبا,1
ارءيت,6
اوينا,1
الصخرة,1
الحوت,3
انسىانيه,1
اذكره,1
نبغ,1
فارتدا,1
ءاثارهما,1
قصصا,1
فوجدا,2
وعلمناه,2
تعلمن,1
تصبر,1
تحط,2
خبرا,2
ستجدني,3
صابرا,2
اعصي,1
اتبعتني,1
تسلني,1
احدث,1
فانطلقا,3
ركبا,1
السفينة,3
خرقها,1
اخرقتها,1
لتغرق,1
إمرا,1
تؤاخذني,1
ترهقني,1
امري,13
عسرا,1
لقيا,1
غلاما,2
اقتلت,1
زكية,1
نكرا,3
سالتك,1
تصاحبني,1
لدني,1
عذرا,2
اتيا,1
استطعما,1
فابوا,1
يضيفوهما,1
جدارا,1
ينقض,1
فاقامه,1
لتخذت,1
فراق,1
وبينك,5
سانبئك,1
تستطع,1
فكانت,5
لمساكين,1
فاردت,1
اعيبها,1
وراءهم,2
ياخذ,1
سفينة,1
غصبا,1
الغلام,1
فخشينا,1
يرهقهما,1
فاردنا,1
يبدلهما,1
زكواة,2
واقرب,1
رحما,1
الجدار,1
لغلامين,1
يتيمين,1
تحته,1
ابوهما,1
يبلغا,1
اشدهما,1
ويستخرجا,1
كنزهما,1
فعلته,1
تسطع,1
القرنين,3
ساتلوا,1
سببا,4
فاتبع,2
مغرب,1
وجدها,2
تغرب,1
عين,10
حمئة,1
ووجد,3
ياذا,2
تعذب,1
تتخذ,1
نعذبه,1
فيعذبه,2
وسنقول,1
يسرا,6
مطلع,2
دونها,1
سترا,1
احطنا,1
